,created_at,favorite_count,location,retweet_count,text
41,Sun Mar 18 23:23:51 +0000 2018,0,No Location,105,"RT @mvasey: Microsoft Blocked More Than 400,000 Malicious Cryptojacking Attempts In One Day https://t.co/H1ks3gtWJB #Microsoft #IoT #Cloud…"
42,Sun Mar 18 23:23:46 +0000 2018,0,No Location,5,"RT @aravo: 5 Top Trends in #Cybersecurity #Regulation
https://t.co/KPG78yd5zD

.
#infosec #datasec #corpgov #gdpr #edatap #cio #finserv #ci…"
43,Sun Mar 18 23:23:46 +0000 2018,0,No Location,6,RT @KirkDBorne: UK demand for #AI professionals has almost tripled in three years: https://t.co/QOuGMt05JW #BigData #DataScience #MachineLe…
44,Sun Mar 18 23:23:42 +0000 2018,0,No Location,22,RT @xfxie: #ArtificialIntelligence and #BigData Technologies Drive #Business #Innovation in 2018 https://t.co/sY5Hp1pKdO #AI #DataAnalytics…
45,Sun Mar 18 23:23:40 +0000 2018,0,No Location,8,"RT @KirkDBorne: Scotland's #DataFest18 is here, this week! Do not miss it. And join me and other #DataScientists in Edinburgh as we come to…"
46,Sun Mar 18 23:23:38 +0000 2018,0,No Location,1206,"RT @SteveWongLA: What if ARTIFICIAL INTELLIGENCE #AI could understand the nuances of language, develop common-sense reasoning, and learn ne…"
47,Sun Mar 18 23:23:32 +0000 2018,0,No Location,2,RT @afigueiredo: Artificial Intelligence : The Complete Guide https://t.co/Kt5VyaSylB #AI #MachineLearning https://t.co/jSNTaFjs6T
48,Sun Mar 18 23:23:22 +0000 2018,2,No Location,0,Team standUP about to get going this sunny #Monday morning! ? #fintech #data #ai #startup #startups #startuplife https://t.co/WL3C3jlxiY
49,Sun Mar 18 23:23:15 +0000 2018,0,No Location,0,"I Am by Jorja Smith  is starting now! #Listen live here: https://t.co/55lVA7zGV6 

Peep the new “BATHROOM” #video b… https://t.co/k1huDdo0qQ"
50,Sun Mar 18 23:23:14 +0000 2018,0,No Location,1,RT @MCMChorfa: CakeChat #Emotional #Generative #Dialog #System that is able to express #emotions in a text #conversation | #deeplearning #A…
51,Sun Mar 18 23:23:14 +0000 2018,0,No Location,0,Introduction to Linear Algebra by Gilbert Strang for #MachineLearning - #AI #Algorithms - https://t.co/lfSm3HvnUe
52,Sun Mar 18 23:23:14 +0000 2018,0,No Location,1,CakeChat #Emotional #Generative #Dialog #System that is able to express #emotions in a text #conversation |… https://t.co/TrahtKmVlT
53,Sun Mar 18 23:23:09 +0000 2018,0,No Location,0,"RT Ronald_vanLoon ""The Future of #ArtificialIntelligence in #DigitalMarketing 
by imariajohnsen Smashwords | 

Read… https://t.co/F3RZLOTkWz"
54,Sun Mar 18 23:23:04 +0000 2018,0,No Location,3,RT @grattongirl: Nokia and EDF join forces to test #InternetOfThings #Technology for industries -  https://t.co/hEdc39RuZt #IndustrialIoT #…
55,Sun Mar 18 23:22:53 +0000 2018,0,No Location,1,"RT @OliviaNikodem: RT DeepLearn007 ""RT DeepLearn007: This Audi Flying Car Could Hook Into Hyperloop, And It Looks Great
#AI #MachineLearnin…"
56,Sun Mar 18 23:22:50 +0000 2018,0,No Location,0,#Google’s Self-Training #AI Turns Coders into Machine-Learning Masters - MIT Technology Review ?… https://t.co/YQbucajrGo
57,Sun Mar 18 23:22:43 +0000 2018,0,No Location,9,"RT @programmingurus: RT java: How to use the new var declaration type in #Java10 

#Java #JDK10

https://t.co/SPO6J1lO61 https://t.co/STtlW…"
58,Sun Mar 18 23:22:34 +0000 2018,0,No Location,0,AI for Store of the Future. Swing by if you are in Vegas tomorrow. #zensar #ai #Shoptalk2018 https://t.co/GMg8J4zpv2
59,Sun Mar 18 23:22:29 +0000 2018,0,No Location,140,RT @VertiAI: Want to capitalise on Industry 4.0? Hire expert contractors https://t.co/iivvYR1kVC #IndustriaInternetofthings #Internetofthin…
