,created_at,favorite_count,location,retweet_count,text
23,Sun Mar 18 23:25:55 +0000 2018,0,No Location,70,"RT @Datariuscrypto: ??2 days before the end of the bonus period of the #Datarius #Cryptobank ITO??

More details here?https://t.co/3FWRadxx…"
24,Sun Mar 18 23:25:55 +0000 2018,0,No Location,899,RT @UserExperienceU: #Blended #program #management https://t.co/cCqbpGzVma #Futurist #IoT #BlockChain #Agile #DevOps #UX #CX #KarlSmith htt…
25,Sun Mar 18 23:25:54 +0000 2018,0,No Location,3,RT @womenplusplus: #womenintech save the date! Kick-start your #career in #blockchain space with intro to #smartcontracts #Solidity #crypto…
26,Sun Mar 18 23:25:52 +0000 2018,0,No Location,0,Get to Know YouToken's Investors and Partners – https://t.co/ufCcOtwed7   #investors #partners #crowdfunding… https://t.co/iqwLjqNgQZ
27,Sun Mar 18 23:25:50 +0000 2018,0,No Location,109,RT @GlobalSpy_Eu: #InvestorGuide: Find out how to #invest in the #GlobalSpy #ICO that launches on 15th March 2018. A revolutionary #cryptoc…
28,Sun Mar 18 23:25:49 +0000 2018,0,No Location,4,"RT @admine_io: Admine team discusses the project Blockchain summit Kyiv

https://t.co/jarBKtjaPT
#ico #blockchain #admine #crypto #bussines…"
29,Sun Mar 18 23:25:48 +0000 2018,0,No Location,1012,RT @CoolCousinCo: Cool Cousin tops private #ICO ahead of upcoming #public sale. @VentureBeat #blockchain #iconews  #eth #ethereum #crypto h…
30,Sun Mar 18 23:25:48 +0000 2018,0,No Location,6,"RT @PederMunk: Nice to see so many new miners - not long until we reach 100 gH/s on @Valuto_io chain ??? 
Wishing everybody a constructive…"
31,Sun Mar 18 23:25:48 +0000 2018,0,No Location,6,"RT @IBMFinTech: Find out how risk and regulatory expertise combined with cognitive, #Blockchain and #cloud can help drive business and indu…"
32,Sun Mar 18 23:25:48 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
33,Sun Mar 18 23:25:48 +0000 2018,0,No Location,710,"RT @Datariuscrypto: Media about us?https://t.co/sT42rdnXLg

Join our #ITO ?https://t.co/TeHDOZu0DB

#Cryptorize the world together ??

#cry…"
34,Sun Mar 18 23:25:47 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
35,Sun Mar 18 23:25:46 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
36,Sun Mar 18 23:25:45 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
37,Sun Mar 18 23:25:44 +0000 2018,0,No Location,96,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
38,Sun Mar 18 23:25:44 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
39,Sun Mar 18 23:25:44 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
40,Sun Mar 18 23:25:43 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
41,Sun Mar 18 23:25:43 +0000 2018,0,No Location,341,"RT @Bl0ckchain: @KomodoPlatform Now Covers Atomic Swaps Between 95% of All Coins in Existence!

https://t.co/BNcPl9c4Yt

@BarterDex #blockc…"
42,Sun Mar 18 23:25:41 +0000 2018,0,No Location,744,"RT @Datariuscrypto: Support us and vote for #Datarius Cryptobank?https://t.co/Fd2IYOaMTj 

Join our #TO at https://t.co/9GOyZ0UrUy 

#Crypt…"
43,Sun Mar 18 23:25:40 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
44,Sun Mar 18 23:25:40 +0000 2018,0,No Location,899,RT @UserExperienceU: #Blended #program #management https://t.co/cCqbpGzVma #Futurist #IoT #BlockChain #Agile #DevOps #UX #CX #KarlSmith htt…
45,Sun Mar 18 23:25:37 +0000 2018,0,No Location,8,RT @Valuto_io: Valuto has a channel on Discord - join us to participate in the community and get in touch with the developers! https://t.co…
46,Sun Mar 18 23:25:37 +0000 2018,0,No Location,669,RT @UserExperienceU: #Social #Media Key Opinion Le https://t.co/GMpuWHRBAu #Futurist #IoT #BlockChain #Agile #DevOps #UX #CX #KarlSmith htt…
47,Sun Mar 18 23:25:36 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
48,Sun Mar 18 23:25:34 +0000 2018,0,No Location,6,"RT @flyingmoney_io: ""Download the Flying Money white paper and see why people are getting excited about it. 
https://t.co/8BUCnFYUXa""

#fly…"
49,Sun Mar 18 23:25:34 +0000 2018,0,No Location,15,"RT @BrowsersLab: In the crypto market, people need to start paying attention to where they are investing.

Invest in ICO's where you can se…"
50,Sun Mar 18 23:25:31 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
51,Sun Mar 18 23:25:29 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
52,Sun Mar 18 23:25:28 +0000 2018,0,No Location,143,"RT @GIG9io: Welcome to #GIG9.
We are a #decentralized self-regulated #freelance #ecosystem, directly #connecting #serviceproviders, and #co…"
