,created_at,favorite_count,location,retweet_count,text
80,Sun Mar 18 23:23:19 +0000 2018,0,No Location,669,RT @UserExperienceU: #Social #Media Key Opinion Le https://t.co/GMpuWHRBAu #Futurist #IoT #BlockChain #Agile #DevOps #UX #CX #KarlSmith htt…
81,Sun Mar 18 23:23:18 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
82,Sun Mar 18 23:23:17 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
83,Sun Mar 18 23:23:16 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
84,Sun Mar 18 23:23:15 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
85,Sun Mar 18 23:23:15 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
86,Sun Mar 18 23:23:14 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
87,Sun Mar 18 23:23:13 +0000 2018,0,No Location,2,RT @parulghosh: Absolutely! Been exploring #IOT at home and I always think about how it has the potential to make life easy for everyone. U…
88,Sun Mar 18 23:23:12 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
89,Sun Mar 18 23:23:12 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
90,Sun Mar 18 23:23:11 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
91,Sun Mar 18 23:23:10 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
92,Sun Mar 18 23:23:09 +0000 2018,0,No Location,2,"RT @workiniotcom: Next-generation Smart City IoT Platforms leveraging Standards, Open Source, and AI to enable Sharing, Service, and ... ht…"
93,Sun Mar 18 23:23:08 +0000 2018,0,No Location,0,Did you know: The enterprise sector will account for 39% of the roughly 23B active #IoT devices expected by 2019 (BI Intelligence)
94,Sun Mar 18 23:23:07 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
95,Sun Mar 18 23:23:06 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
96,Sun Mar 18 23:23:04 +0000 2018,0,No Location,3,RT @grattongirl: Nokia and EDF join forces to test #InternetOfThings #Technology for industries -  https://t.co/hEdc39RuZt #IndustrialIoT #…
97,Sun Mar 18 23:23:04 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
98,Sun Mar 18 23:23:04 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
99,Sun Mar 18 23:23:03 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
